Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,TotalPrice
2025-04-29,North,Printer,19,1424,Mumbai,Corporate,0.1532048953341547,Amit,UPI,No,No,10850,Customer_849,20.151755100389007,2025-04-29,2025-05-02,Sophie,22910.88835183911
2025-04-30,North,Printer,1,525,Mumbai,Retail,0.14311446755380638,Sara,UPI,No,No,10851,Customer_850,11.501406346757241,2025-04-30,2025-05-03,Cameron,449.86490453425165
2025-05-01,Central,Printer,10,1734,Chennai,Corporate,0.2504698285093174,Sara,Card,No,No,10852,Customer_851,15.48374954351176,2025-05-01,2025-05-04,Cameron,12996.853173648436
2025-05-02,South,Chair,4,1632,Bangalore,Corporate,0.2267659138703449,Amit,UPI,Yes,Yes,10853,Customer_852,45.74702648710966,2025-05-02,2025-05-05,Sophie,5047.672114254389
2025-05-03,West,Desk,9,1830,Delhi,Corporate,0.14502067095690124,Sara,UPI,Yes,No,10854,Customer_853,6.6601980009845665,2025-05-03,2025-05-06,Ryan,14081.509549339835
2025-05-04,South,Desk,13,1036,Bangalore,Corporate,0.03349077881881848,John,UPI,Yes,No,10855,Customer_854,14.891032038286568,2025-05-04,2025-05-07,Sophie,13016.946190868153
2025-05-05,South,Laptop,14,707,Bangalore,Retail,0.03462088779432244,Sara,UPI,Yes,Yes,10856,Customer_855,18.930620850720416,2025-05-05,2025-05-08,Cameron,9555.322452611796
2025-05-06,North,Chair,10,930,Mumbai,Retail,0.24046183821572262,Amit,Card,Yes,Yes,10857,Customer_856,32.75978323848777,2025-05-06,2025-05-09,Eric,7063.704904593779
2025-05-07,South,Printer,6,1824,Bangalore,Retail,0.15881718640426004,John,UPI,No,No,10858,Customer_857,29.034576053863947,2025-05-07,2025-05-10,Ryan,9205.904711991778
2025-05-08,East,Printer,16,271,Chennai,Corporate,0.14447674206580877,Sara,UPI,Yes,Yes,10859,Customer_858,14.822126728402374,2025-05-08,2025-05-11,Ryan,3709.5488464026535
2025-05-09,North,Phone,6,1470,Mumbai,Corporate,0.20417005240821454,John,UPI,No,No,10860,Customer_859,12.39084802504195,2025-05-09,2025-05-12,Eric,7019.220137759548
2025-05-10,East,Phone,17,840,Bangalore,Retail,0.25765247502427807,Amit,Cash,No,Yes,10861,Customer_860,15.655911556825346,2025-05-10,2025-05-13,Ryan,10600.722656653308
2025-05-11,West,Printer,10,1947,Mumbai,Retail,0.18866194332399155,Sara,Card,No,No,10862,Customer_861,27.6138332015745,2025-05-11,2025-05-14,Eric,15796.751963481884
2025-05-12,North,Printer,18,1139,Chennai,Retail,0.2288543707039437,John,Cash,Yes,Yes,10863,Customer_862,17.203000357004154,2025-05-12,2025-05-15,Cameron,15810.027691827747
2025-05-13,West,Chair,18,807,Chennai,Corporate,0.22958115723508707,John,Cash,No,Yes,10864,Customer_863,47.6421125723475,2025-05-13,2025-05-16,Ryan,11191.104110003125
2025-05-14,North,Desk,3,1810,Bangalore,Retail,0.10687843463788772,Sara,Card,No,Yes,10865,Customer_864,25.87393496429814,2025-05-14,2025-05-17,Ryan,4849.65009991627
2025-05-15,Central,Phone,15,765,Mumbai,Corporate,0.0822249586922987,John,Cash,Yes,Yes,10866,Customer_865,7.645820744508668,2025-05-15,2025-05-18,Eric,10531.468599005872
2025-05-16,South,Desk,15,1567,Bangalore,Corporate,0.2403492201525476,John,Cash,No,No,10867,Customer_866,37.8169882626485,2025-05-16,2025-05-19,Eric,17855.59158031437
2025-05-17,Central,Chair,4,253,Bangalore,Retail,0.11315363753527305,Amit,Cash,No,Yes,10868,Customer_867,19.798037969404533,2025-05-17,2025-05-20,Cameron,897.4885188143037
2025-05-18,West,Printer,9,1953,Mumbai,Retail,0.27100080195681153,Amit,Card,No,No,10869,Customer_868,34.407001942621136,2025-05-18,2025-05-21,Eric,12813.618904005123
2025-05-19,South,Desk,19,727,Bangalore,Corporate,0.020907209019035887,Amit,UPI,Yes,Yes,10870,Customer_869,17.58174667354544,2025-05-19,2025-05-22,Eric,13524.208721820058
2025-05-20,North,Printer,17,810,Chennai,Retail,0.017465253622601894,Amit,Card,No,Yes,10871,Customer_870,30.683468377999393,2025-05-20,2025-05-23,Cameron,13529.503457616773
2025-05-21,South,Printer,11,1755,Mumbai,Retail,0.27810124803042247,Amit,Card,No,No,10872,Customer_871,39.74686271633591,2025-05-21,2025-05-24,Sophie,13936.255406772694
2025-05-22,East,Laptop,9,1781,Mumbai,Corporate,0.19453647425443046,Amit,Card,Yes,Yes,10873,Customer_872,46.760393379854925,2025-05-22,2025-05-25,Sophie,12910.774854175734
2025-05-23,South,Desk,10,392,Mumbai,Corporate,0.11387980693449969,Sara,Cash,Yes,Yes,10874,Customer_873,16.750721499488467,2025-05-23,2025-05-26,Eric,3473.591156816761
2025-05-24,East,Desk,18,257,Mumbai,Corporate,0.22651812444485483,Amit,UPI,No,No,10875,Customer_874,20.068562794954154,2025-05-24,2025-05-27,Cameron,3578.1271563181012
2025-05-25,South,Printer,13,1660,Bangalore,Corporate,0.20169804299809238,John,Card,Yes,Yes,10876,Customer_875,25.891988912867284,2025-05-25,2025-05-28,Sophie,17227.356232101167
2025-05-26,East,Chair,8,1334,Bangalore,Corporate,0.15936031404587886,Sara,Card,Yes,No,10877,Customer_876,46.7228676981195,2025-05-26,2025-05-29,Cameron,8971.30672850238
2025-05-27,West,Laptop,7,328,Chennai,Retail,0.029662002798795405,John,UPI,Yes,Yes,10878,Customer_877,45.56240855647957,2025-05-27,2025-05-30,Eric,2227.8960415739657
2025-05-28,Central,Printer,17,905,Delhi,Corporate,0.24365387618782544,Amit,UPI,Yes,Yes,10879,Customer_878,9.044522604528712,2025-05-28,2025-05-31,Eric,11636.385114850305
2025-05-29,North,Phone,15,1051,Delhi,Corporate,0.2598069572041874,Amit,UPI,Yes,Yes,10880,Customer_879,10.936842158921488,2025-05-29,2025-06-01,Cameron,11669.143319675984
2025-05-30,South,Phone,15,1549,Chennai,Corporate,0.05165060656579473,John,Cash,Yes,No,10881,Customer_880,27.29791297987872,2025-05-30,2025-06-02,Ryan,22034.89815644376
2025-05-31,Central,Laptop,1,207,Delhi,Retail,0.25515349559312,John,UPI,Yes,Yes,10882,Customer_881,9.797867276244057,2025-05-31,2025-06-03,Eric,154.18322641222414
2025-06-01,North,Chair,14,228,Chennai,Corporate,0.26335419330496923,John,Cash,No,Yes,10883,Customer_882,20.551139300691386,2025-06-01,2025-06-04,Eric,2351.3734149705383
2025-06-02,North,Printer,5,1335,Bangalore,Corporate,0.1648285836865548,Meera,Card,Yes,Yes,10884,Customer_883,11.677342019786494,2025-06-02,2025-06-05,Eric,5574.769203892247
2025-06-03,East,Desk,11,1146,Mumbai,Corporate,0.19685371086680611,Meera,Cash,Yes,Yes,10885,Customer_884,33.62181598093486,2025-06-03,2025-06-06,Eric,10124.462120813041
2025-06-04,West,Laptop,16,1896,Mumbai,Retail,0.11467119600434741,Meera,UPI,Yes,Yes,10886,Customer_885,47.727294428262276,2025-06-04,2025-06-07,Cameron,26857.33459801212
2025-06-05,West,Chair,2,330,Bangalore,Corporate,0.0845374942527798,Meera,Cash,No,Yes,10887,Customer_886,49.85301966324717,2025-06-05,2025-06-08,Cameron,604.2052537931653
2025-06-06,Central,Desk,8,387,Mumbai,Corporate,0.21659494408549343,Sara,UPI,Yes,Yes,10888,Customer_887,21.885850962361168,2025-06-06,2025-06-09,Cameron,2425.4220531113124
2025-06-07,West,Phone,11,1898,Mumbai,Corporate,0.25856254470474244,Amit,Cash,Yes,Yes,10889,Customer_888,31.955568670157554,2025-06-07,2025-06-10,Cameron,15479.73119165439
2025-06-08,South,Phone,18,908,Delhi,Retail,0.19622326588672426,John,Card,No,Yes,10890,Customer_889,43.53204440858366,2025-06-08,2025-06-11,Ryan,13136.92694234738
2025-06-09,West,Desk,3,1698,Bangalore,Retail,0.15347718319396475,Amit,Cash,Yes,No,10891,Customer_890,10.285793275837278,2025-06-09,2025-06-12,Cameron,4312.187228809944
2025-06-10,Central,Laptop,1,1587,Delhi,Retail,0.047677430053251466,John,Card,No,Yes,10892,Customer_891,36.030398497338425,2025-06-10,2025-06-13,Cameron,1511.33591850549
2025-06-11,West,Phone,11,1427,Delhi,Retail,0.016037613781445446,Amit,UPI,No,No,10893,Customer_892,23.397964777628072,2025-06-11,2025-06-14,Eric,15445.257576472652
2025-06-12,South,Printer,16,411,Mumbai,Corporate,0.1337075370740239,Sara,Card,Yes,No,10894,Customer_893,14.276577212607384,2025-06-12,2025-06-15,Ryan,5696.739236201219
2025-06-13,East,Desk,18,1844,Mumbai,Corporate,0.014804869109226381,Meera,UPI,No,No,10895,Customer_894,23.12391284363489,2025-06-13,2025-06-16,Eric,32700.59678452656
2025-06-14,Central,Desk,16,475,Bangalore,Retail,0.17080038957216753,Amit,UPI,Yes,Yes,10896,Customer_895,8.418212913421259,2025-06-14,2025-06-17,Ryan,6301.917039251527
2025-06-15,East,Phone,10,1296,Mumbai,Retail,0.11481875739533137,John,Card,Yes,No,10897,Customer_896,36.29332168651876,2025-06-15,2025-06-18,Sophie,11471.948904156505
2025-06-16,East,Laptop,18,1902,Mumbai,Corporate,0.22715673590459082,Amit,Card,No,No,10898,Customer_897,16.373420093680387,2025-06-16,2025-06-19,Ryan,26459.06198957043
2025-06-17,East,Printer,6,1995,Bangalore,Corporate,0.09169454905085503,Sara,Cash,No,No,10899,Customer_898,19.01325402701951,2025-06-17,2025-06-20,Ryan,10872.416247861265
2025-06-18,North,Laptop,19,442,Mumbai,Retail,0.17789481029022963,Sara,Cash,Yes,Yes,10900,Customer_899,10.448658420865822,2025-06-18,2025-06-21,Eric,6904.039383182652
2025-06-19,North,Chair,4,1325,Delhi,Retail,0.16130505652653013,Amit,Card,Yes,No,10901,Customer_900,43.90966012504513,2025-06-19,2025-06-22,Ryan,4445.08320040939
2025-06-20,East,Chair,13,1186,Bangalore,Retail,0.0014137276566723478,Meera,Card,No,Yes,10902,Customer_901,27.204992567723238,2025-06-20,2025-06-23,Ryan,15396.203146989426
2025-06-21,Central,Phone,14,884,Mumbai,Retail,0.021716819479293104,John,Card,Yes,No,10903,Customer_902,30.74660950038801,2025-06-21,2025-06-24,Eric,12107.232642124269
2025-06-22,South,Phone,3,370,Chennai,Corporate,0.08711046374580615,Sara,Card,Yes,No,10904,Customer_903,30.624470739268457,2025-06-22,2025-06-25,Sophie,1013.3073852421552
2025-06-23,South,Phone,10,852,Bangalore,Retail,0.2646705243062295,Sara,UPI,Yes,Yes,10905,Customer_904,23.47219015436038,2025-06-23,2025-06-26,Sophie,6265.007132910925
2025-06-24,West,Chair,6,387,Bangalore,Retail,0.04410448646993357,Amit,Card,No,Yes,10906,Customer_905,13.663846194716276,2025-06-24,2025-06-27,Sophie,2219.5893824168143
2025-06-25,Central,Laptop,1,1664,Chennai,Corporate,0.21326829913816248,Sara,Card,Yes,No,10907,Customer_906,38.530973682428,2025-06-25,2025-06-28,Ryan,1309.1215502340976
2025-06-26,North,Laptop,14,1309,Mumbai,Corporate,0.29200996984568617,Sara,Card,Yes,No,10908,Customer_907,10.717531941095345,2025-06-26,2025-06-29,Eric,12974.625292607956
2025-06-27,East,Phone,8,1699,Mumbai,Corporate,0.23717026580734654,John,Card,Yes,No,10909,Customer_908,9.674320562546473,2025-06-27,2025-06-30,Sophie,10368.381747146546
2025-06-28,West,Printer,19,251,Bangalore,Corporate,0.07288360850611318,Meera,UPI,No,Yes,10910,Customer_909,36.956526691842654,2025-06-28,2025-07-01,Sophie,4421.418071034346
2025-06-29,South,Laptop,14,310,Bangalore,Corporate,0.27250957812392446,John,Cash,No,Yes,10911,Customer_910,14.397665920339271,2025-06-29,2025-07-02,Sophie,3157.308430942168
2025-06-30,North,Chair,10,1076,Mumbai,Retail,0.02793214695251702,Meera,Cash,No,No,10912,Customer_911,18.804773810877457,2025-06-30,2025-07-03,Sophie,10459.450098790918
2025-07-01,North,Desk,17,1266,Mumbai,Retail,0.14044258256122072,John,Cash,Yes,No,10913,Customer_912,26.38523601507831,2025-07-01,2025-07-04,Eric,18499.394738117408
2025-07-02,East,Desk,9,410,Delhi,Retail,0.2662625723179241,Amit,Cash,No,Yes,10914,Customer_913,25.22080925282958,2025-07-02,2025-07-05,Sophie,2707.49110814686
2025-07-03,South,Desk,6,1423,Bangalore,Corporate,0.19237971277706092,Sara,Cash,Yes,Yes,10915,Customer_914,36.88606062792496,2025-07-03,2025-07-06,Ryan,6895.462012309454
2025-07-04,Central,Printer,11,1057,Bangalore,Retail,0.12409336941830965,Meera,UPI,No,No,10916,Customer_915,33.054430704951244,2025-07-04,2025-07-07,Ryan,10184.166393773314
2025-07-05,North,Phone,7,1975,Chennai,Corporate,0.08784386002115063,Amit,Cash,Yes,Yes,10917,Customer_916,33.99782730268396,2025-07-05,2025-07-08,Eric,12610.558635207593
2025-07-06,East,Chair,17,826,Delhi,Retail,0.11252982159550498,Sara,UPI,No,No,10918,Customer_917,37.13244487949558,2025-07-06,2025-07-09,Cameron,12461.85624515592
2025-07-07,Central,Printer,1,1249,Mumbai,Retail,0.15268253430278586,Sara,UPI,Yes,Yes,10919,Customer_918,18.167572734055938,2025-07-07,2025-07-10,Sophie,1058.2995146558205
2025-07-08,South,Chair,5,498,Delhi,Corporate,0.09571317896184221,Sara,Cash,Yes,No,10920,Customer_919,19.504999031021313,2025-07-08,2025-07-11,Sophie,2251.674184385013
2025-07-09,North,Chair,9,1300,Mumbai,Corporate,0.2906903586246899,John,Cash,No,No,10921,Customer_920,24.709898655299934,2025-07-09,2025-07-12,Ryan,8298.92280409113
2025-07-10,Central,Phone,18,1123,Mumbai,Retail,0.2799232959198435,Amit,Cash,Yes,No,10922,Customer_921,18.83579778650867,2025-07-10,2025-07-13,Eric,14555.630496276284
2025-07-11,Central,Desk,2,336,Delhi,Retail,0.2612014404642962,Amit,Card,No,Yes,10923,Customer_922,49.322204103688854,2025-07-11,2025-07-14,Cameron,496.47263200799296
2025-07-12,Central,Phone,11,1243,Bangalore,Retail,0.12654895065679603,Sara,UPI,No,No,10924,Customer_923,41.63233668896434,2025-07-12,2025-07-15,Ryan,11942.696197669628
2025-07-13,North,Printer,6,639,Mumbai,Retail,0.20739053080056866,Meera,Cash,Yes,No,10925,Customer_924,12.40946097152133,2025-07-13,2025-07-16,Cameron,3038.86470491062
2025-07-14,North,Printer,8,410,Delhi,Retail,0.2708487921107894,Amit,Card,Yes,Yes,10926,Customer_925,5.251737014684128,2025-07-14,2025-07-17,Eric,2391.615961876611
2025-07-15,West,Printer,4,951,Chennai,Corporate,0.2551288463036784,John,UPI,No,No,10927,Customer_926,6.925247071127053,2025-07-15,2025-07-18,Eric,2833.4898686608076
2025-07-16,South,Phone,18,1774,Delhi,Corporate,0.1242981042060623,Meera,Card,No,No,10928,Customer_927,15.982855296931637,2025-07-16,2025-07-19,Eric,27962.91293649202
2025-07-17,East,Chair,11,634,Chennai,Corporate,0.03371581479667821,Meera,Card,No,No,10929,Customer_928,10.143107862658544,2025-07-17,2025-07-20,Ryan,6738.865907607967
2025-07-18,Central,Chair,5,979,Mumbai,Corporate,0.022689109150364838,Meera,Cash,Yes,Yes,10930,Customer_929,29.000215170165745,2025-07-18,2025-07-21,Eric,4783.936810708964
2025-07-19,West,Laptop,15,1430,Delhi,Retail,0.1731192135677108,Meera,UPI,No,Yes,10931,Customer_930,43.60978502273114,2025-07-19,2025-07-22,Ryan,17736.592868972602
2025-07-20,East,Printer,18,638,Delhi,Retail,0.1927883805632795,Amit,Card,Yes,Yes,10932,Customer_931,38.15375994109523,2025-07-20,2025-07-23,Ryan,9270.018237611299
2025-07-21,West,Chair,2,865,Chennai,Corporate,0.2549527813791072,Sara,UPI,Yes,Yes,10933,Customer_932,14.70240783869857,2025-07-21,2025-07-24,Sophie,1288.9316882141445
2025-07-22,North,Laptop,11,1265,Delhi,Retail,0.08775450610230931,Meera,Cash,No,No,10934,Customer_933,22.968466521160362,2025-07-22,2025-07-25,Ryan,12693.896047586366
2025-07-23,Central,Chair,13,610,Delhi,Corporate,0.050241147165012746,John,UPI,No,Yes,10935,Customer_934,27.855239428907492,2025-07-23,2025-07-26,Ryan,7531.587702981449
2025-07-24,East,Printer,4,1746,Mumbai,Retail,0.11370174995345983,John,Card,Yes,Yes,10936,Customer_935,41.4592632276501,2025-07-24,2025-07-27,Sophie,6189.906978325036
2025-07-25,East,Desk,7,1005,Delhi,Retail,0.10607253708968252,Sara,Card,Yes,Yes,10937,Customer_936,42.76047213977741,2025-07-25,2025-07-28,Cameron,6288.779701574083
2025-07-26,East,Printer,11,809,Bangalore,Retail,0.039740686205356424,Amit,UPI,Yes,No,10938,Customer_937,45.93732403584992,2025-07-26,2025-07-29,Sophie,8545.347633458534
2025-07-27,East,Phone,4,626,Chennai,Corporate,0.20168479575394563,Sara,Card,Yes,No,10939,Customer_938,27.916036272629384,2025-07-27,2025-07-30,Sophie,1998.9812714321201
2025-07-28,East,Chair,15,1498,Delhi,Corporate,0.1526075822188128,Meera,Card,No,No,10940,Customer_939,36.24236358961383,2025-07-28,2025-07-31,Eric,19040.907627543278
2025-07-29,West,Chair,1,1671,Chennai,Corporate,0.21633682683442987,Amit,Card,Yes,Yes,10941,Customer_940,10.031016705527172,2025-07-29,2025-08-01,Eric,1309.5011623596677
2025-07-30,Central,Phone,3,1101,Chennai,Corporate,0.10580733605092041,Amit,Cash,No,No,10942,Customer_941,30.438003197929195,2025-07-30,2025-08-02,Sophie,2953.51836902381
2025-07-31,North,Phone,14,1141,Chennai,Retail,0.09771066347331069,Meera,Cash,No,No,10943,Customer_942,16.191131426201082,2025-07-31,2025-08-03,Eric,14413.169861677336
2025-08-01,North,Desk,6,941,Delhi,Retail,0.1417727559131567,John,Card,No,Yes,10944,Customer_943,24.4272598261975,2025-08-01,2025-08-04,Sophie,4845.551020114317
2025-08-02,North,Chair,18,1592,Delhi,Retail,0.2632222036185441,Meera,UPI,Yes,No,10945,Customer_944,33.53227287380237,2025-08-02,2025-08-05,Eric,21113.104533107
2025-08-03,North,Chair,1,1443,Chennai,Retail,0.012084392020194101,Sara,Cash,Yes,Yes,10946,Customer_945,16.564367203420147,2025-08-03,2025-08-06,Ryan,1425.56222231486
2025-08-04,West,Desk,6,1800,Bangalore,Corporate,0.2414498451889416,Meera,UPI,No,Yes,10947,Customer_946,7.348327600854248,2025-08-04,2025-08-07,Eric,8192.34167195943
2025-08-05,South,Laptop,6,1455,Chennai,Retail,0.11069628379732695,John,Card,No,No,10948,Customer_947,5.460523538394088,2025-08-05,2025-08-08,Eric,7763.6214424493355
2025-08-06,Central,Desk,16,527,Bangalore,Retail,0.2563857077365433,Meera,Card,No,Yes,10949,Customer_948,5.9971790995034695,2025-08-06,2025-08-09,Ryan,6270.1557123654675
2025-08-07,East,Printer,5,1666,Chennai,Retail,0.24066090265075693,Sara,UPI,No,Yes,10950,Customer_949,5.375738188119635,2025-08-07,2025-08-10,Sophie,6325.294680919195
2025-08-08,South,Chair,17,251,Mumbai,Corporate,0.10462837421882651,Sara,Cash,Yes,Yes,10951,Customer_950,9.965977545104396,2025-08-08,2025-08-11,Eric,3820.5507272082673
2025-08-09,North,Phone,10,575,Chennai,Corporate,0.2081629605964848,John,UPI,No,Yes,10952,Customer_951,15.776992155655844,2025-08-09,2025-08-12,Eric,4553.062976570212
2025-08-10,South,Printer,18,462,Chennai,Corporate,0.04788982703203204,Sara,UPI,Yes,Yes,10953,Customer_952,14.954968138203464,2025-08-10,2025-08-13,Ryan,7917.748198401621
2025-08-11,Central,Chair,7,466,Delhi,Retail,0.2688844656491364,Sara,Card,Yes,Yes,10954,Customer_953,49.405846738095356,2025-08-11,2025-08-14,Ryan,2384.898873052517
2025-08-12,East,Desk,3,558,Bangalore,Corporate,0.12134731933557281,Meera,Cash,Yes,No,10955,Customer_954,18.770274734402445,2025-08-12,2025-08-15,Ryan,1470.864587432251
2025-08-13,East,Printer,13,1540,Mumbai,Retail,0.13668768460656006,Amit,UPI,Yes,Yes,10956,Customer_955,10.733935251172959,2025-08-13,2025-08-16,Cameron,17283.51255417667
2025-08-14,Central,Chair,15,1547,Bangalore,Retail,0.21172771531109547,Sara,Cash,No,Yes,10957,Customer_956,29.55031448754911,2025-08-14,2025-08-17,Ryan,18291.85836620603
2025-08-15,Central,Laptop,19,1889,Mumbai,Retail,0.24625207101145527,Sara,Card,Yes,Yes,10958,Customer_957,43.608085492887874,2025-08-15,2025-08-18,Sophie,27052.766919327856
2025-08-16,North,Laptop,3,851,Chennai,Corporate,0.07090282299846287,John,Cash,No,Yes,10959,Customer_958,35.512716955445384,2025-08-16,2025-08-19,Eric,2371.985092884924
2025-08-17,East,Phone,4,1786,Delhi,Corporate,0.19840504196309863,John,Card,Yes,No,10960,Customer_959,18.323694011095263,2025-08-17,2025-08-20,Eric,5726.5943802156235
2025-08-18,South,Chair,5,1852,Delhi,Retail,0.11759941316674455,Meera,Cash,No,No,10961,Customer_960,30.272727190615473,2025-08-18,2025-08-21,Cameron,8171.029434075945
2025-08-19,West,Laptop,1,1644,Bangalore,Retail,0.1106108772011884,Meera,UPI,No,Yes,10962,Customer_961,37.16851883901841,2025-08-19,2025-08-22,Eric,1462.1557178812461
2025-08-20,West,Desk,4,245,Delhi,Corporate,0.20700774718219642,Sara,Card,No,No,10963,Customer_962,37.7647021565484,2025-08-20,2025-08-23,Eric,777.1324077614476
2025-08-21,Central,Chair,12,799,Bangalore,Corporate,0.1161549822467803,Amit,UPI,No,Yes,10964,Customer_963,34.994230488396,2025-08-21,2025-08-24,Sophie,8474.306030217871
2025-08-22,North,Desk,10,919,Bangalore,Corporate,0.10383255004932229,Amit,Card,No,Yes,10965,Customer_964,44.186469114902806,2025-08-22,2025-08-25,Eric,8235.778865046728
2025-08-23,West,Desk,13,1492,Mumbai,Retail,0.25076652243787273,Meera,Cash,Yes,Yes,10966,Customer_965,44.15474562548469,2025-08-23,2025-08-26,Sophie,14532.13253079502
2025-08-24,East,Laptop,14,800,Bangalore,Retail,0.03038283714930191,John,Cash,No,Yes,10967,Customer_966,31.052145173315147,2025-08-24,2025-08-27,Cameron,10859.712223927818
2025-08-25,Central,Chair,5,580,Mumbai,Retail,0.2027677868490632,Sara,Card,Yes,No,10968,Customer_967,24.343536610004552,2025-08-25,2025-08-28,Sophie,2311.9734181377166
2025-08-26,South,Printer,4,317,Delhi,Corporate,0.07461761813718738,Sara,Card,No,No,10969,Customer_968,33.87066330042949,2025-08-26,2025-08-29,Ryan,1173.3848602020464
2025-08-27,Central,Laptop,14,1789,Bangalore,Corporate,0.004649472547857092,Amit,Card,Yes,Yes,10970,Customer_969,41.81954006167084,2025-08-27,2025-08-30,Ryan,24929.54931056637
